rating_id,user_id,movie_id,rating,timestamp
3580,126,334533,2,2025-02-24T16:18:57
3573,126,1022796,4,2025-03-29T02:16:12
3569,126,991494,4,2025-04-04T16:09:02
3584,126,1385536,4,2025-04-19T11:33:59
3571,126,71676,3,2025-08-20T12:09:33
3583,126,1450599,3,2025-10-29T15:40:38
3575,126,103731,3,2025-11-20T13:30:00
3576,126,354279,5,2026-01-24T08:55:54
3585,126,127533,3,2026-01-24T17:29:53
3577,126,21542,5,2026-03-07T03:26:14
3608,127,419430,5,2024-01-19T17:17:08
3614,127,76640,2,2024-01-21T12:53:23
3604,127,92393,2,2024-02-01T00:56:21
3594,127,56292,5,2024-02-25T02:47:11
3606,127,724209,5,2024-02-25T12:25:23
3591,127,1003596,1,2024-03-20T14:03:32
3596,127,1528660,3,2024-06-03T01:25:01
3600,127,937941,3,2024-06-05T22:16:40
3597,127,261023,4,2024-06-26T20:29:19
3603,127,238615,4,2024-08-06T00:18:26
3612,127,1456349,4,2024-08-10T09:56:49
3602,127,1576,4,2024-08-26T17:18:10
3609,127,2313,3,2024-09-09T13:16:58
3595,127,546554,5,2025-01-23T20:14:09
3588,127,1151534,3,2025-02-15T15:46:11
3610,127,9702,4,2025-03-07T01:27:41
3605,127,745,4,2025-05-25T00:28:29
3589,127,329865,5,2025-05-28T20:03:39
3592,127,503919,4,2025-06-14T18:01:25
3598,127,1288072,4,2025-06-19T02:35:54
3593,127,30143,4,2025-07-02T22:09:05
3599,127,855228,5,2025-11-30T16:02:04
3607,127,4547,3,2026-02-25T17:03:49
3601,127,522681,4,2026-03-14T03:46:47
3613,127,276907,4,2026-03-16T00:25:18
3611,127,893723,3,2026-04-09T09:31:55
3590,127,44113,3,2026-04-29T11:04:28
3615,128,1088166,4,2024-01-05T02:28:40
3647,128,629176,3,2024-01-23T10:40:08
3643,128,77,5,2024-01-23T20:44:50
3624,128,10734,4,2024-02-06T18:18:44
3617,128,87516,3,2024-02-07T15:47:03
3655,128,658,5,2024-02-08T11:20:32
3622,128,75624,5,2024-02-26T18:26:48
3616,128,1428862,3,2024-03-18T02:24:27
3626,128,4550,5,2024-05-01T13:43:04
3634,128,338967,3,2024-05-06T15:16:56
3636,128,694,4,2024-05-23T18:14:49
3631,128,9882,3,2024-05-31T07:11:57
3640,128,1078605,5,2024-06-02T23:40:58
3632,128,9315,2,2024-07-20T15:51:43
3654,128,1439660,4,2024-07-24T05:54:02
3621,128,755566,4,2024-09-24T12:52:25
3620,128,839033,3,2024-10-10T03:14:10
3651,128,951491,4,2024-10-13T19:04:15
3641,128,681,2,2024-11-26T01:52:33
3629,128,296098,4,2024-12-11T16:49:54
3628,128,571055,5,2024-12-19T08:54:42
3638,128,1380682,4,2025-01-01T23:55:48
3633,128,4234,4,2025-01-20T13:44:46
3645,128,11811,3,2025-01-30T05:31:21
3630,128,298250,2,2025-03-02T06:15:15
3637,128,989730,3,2025-03-08T23:51:21
3635,128,562,5,2025-04-03T01:54:48
3646,128,1124620,4,2025-05-02T20:25:19
3648,128,686,4,2025-05-17T18:52:17
3650,128,552178,4,2025-05-29T04:16:12
3639,128,1129598,2,2025-06-11T12:37:28
3644,128,7446,5,2025-07-05T19:07:41
3619,128,1572,4,2025-10-03T11:24:28
3653,128,293863,4,2025-10-15T11:45:33
3625,128,222935,2,2025-10-25T23:20:32
3652,128,795615,3,2025-12-15T22:50:07
3618,128,259072,4,2026-02-25T09:15:35
3627,128,4588,3,2026-03-02T20:54:09
3649,128,346685,5,2026-03-11T05:32:43
3623,128,723072,4,2026-04-17T03:42:38
3642,128,263472,2,2026-04-25T12:08:45
3661,129,549110,2,2024-02-15T05:14:41
3663,129,429200,3,2024-05-08T05:20:55
3671,129,273481,5,2024-05-29T05:38:08
3680,129,629542,5,2024-06-17T10:09:36
3662,129,792678,2,2024-06-24T14:16:55
3695,129,10569,2,2024-07-28T20:02:14
3659,129,27582,3,2024-08-20T00:53:43
3674,129,356085,4,2024-09-08T13:32:30
3665,129,11216,5,2024-09-09T19:09:29
3696,129,9286,5,2024-09-22T09:43:04
3679,129,446791,4,2024-10-26T01:17:26
3668,129,10052,4,2024-10-30T04:48:04
3678,129,39939,5,2024-11-13T22:28:22
3686,129,161,3,2024-11-19T01:45:42
3677,129,2252,4,2024-12-07T23:30:45
3664,129,27324,2,2024-12-16T07:16:48
3672,129,1923,4,2025-01-22T16:52:09
3656,129,9885,3,2025-02-02T10:15:35
3698,129,23631,2,2025-02-02T14:14:25
3666,129,9741,5,2025-02-09T06:10:14
3688,129,192141,4,2025-03-28T06:44:33
3676,129,5503,5,2025-03-31T18:12:42
3660,129,534,3,2025-04-13T07:42:21
3694,129,11474,4,2025-04-15T22:11:52
3669,129,15,5,2025-04-18T22:43:12
3689,129,950396,3,2025-04-26T05:32:40
3681,129,901362,4,2025-04-29T20:55:32
3697,129,20677,5,2025-05-09T22:35:37
3667,129,11427,2,2025-05-16T17:35:26
3675,129,8984,4,2025-06-21T18:56:18
3670,129,449443,4,2025-06-22T06:54:33
3685,129,244114,5,2025-06-29T22:00:59
3658,129,1580,5,2025-07-10T11:13:44
3683,129,993,5,2025-11-06T09:40:10
3682,129,539,5,2025-11-20T21:20:47
3690,129,1607,5,2025-11-21T03:42:07
3684,129,10559,5,2025-12-12T16:43:47
3693,129,1949,5,2025-12-17T21:21:34
3657,129,1401542,4,2025-12-26T05:48:42
3673,129,1181540,4,2025-12-31T12:39:14
3692,129,801937,2,2026-02-10T12:54:45
3691,129,423108,3,2026-02-16T07:07:33
3687,129,28808,3,2026-02-27T16:33:10
3718,130,446131,4,2024-03-18T01:37:49
3723,130,355547,4,2024-03-18T09:45:55
3721,130,419479,4,2024-03-19T21:21:54
3714,130,1076364,4,2024-06-09T06:10:18
3706,130,1175942,4,2024-06-13T11:16:57
3727,130,26662,5,2024-07-22T14:33:00
3711,130,324857,5,2024-08-05T17:56:13
3717,130,75629,4,2024-08-15T23:35:11
3710,130,9889,2,2024-10-15T20:20:38
3707,130,13002,5,2024-12-04T14:53:21
3726,130,1584,4,2024-12-26T22:56:39
3730,130,1832,5,2025-01-19T17:35:30
3702,130,14128,2,2025-02-02T17:19:48
3731,130,8374,3,2025-02-10T15:08:11
3732,130,14306,4,2025-03-03T10:39:22
3728,130,9973,5,2025-03-16T11:06:06
3725,130,18252,3,2025-03-26T03:01:38
3724,130,12155,4,2025-03-27T08:14:47
3713,130,575264,3,2025-04-26T06:19:03
3701,130,286217,3,2025-05-12T09:34:41
3704,130,420821,2,2025-06-12T09:19:48
3716,130,81774,3,2025-06-26T01:38:00
3722,130,399174,3,2025-08-04T14:25:42
3712,130,1268,5,2025-09-03T08:53:13
3719,130,1087192,4,2025-09-08T19:09:29
3720,130,592983,3,2025-10-03T22:05:38
3733,130,38728,4,2025-10-20T04:06:34
3708,130,9798,4,2025-11-01T09:31:52
3700,130,315162,4,2025-11-16T05:25:02
3703,130,14836,4,2025-12-12T22:03:02
3729,130,1333100,5,2025-12-16T22:38:54
3734,130,9470,5,2026-01-14T09:51:01
3715,130,10588,1,2026-01-23T11:12:41
3705,130,436969,4,2026-01-31T17:18:38
3709,130,953,2,2026-02-13T01:10:26
3699,130,44741,3,2026-03-11T06:10:35
3743,131,4858,3,2024-01-30T02:21:11
3747,131,334074,3,2024-03-01T03:00:52
3759,131,1374534,2,2024-03-13T05:39:02
3753,131,49797,5,2024-04-10T02:44:09
3736,131,9654,4,2024-04-23T06:51:11
3737,131,556509,3,2024-05-27T16:30:17
3745,131,1537092,1,2024-06-13T09:20:56
3761,131,14324,2,2024-08-18T06:43:20
3744,131,8984,5,2024-09-01T19:17:17
3752,131,802779,1,2024-09-07T02:03:28
3755,131,9919,3,2024-09-17T09:26:57
3748,131,507089,4,2024-10-11T09:51:15
3741,131,244114,4,2025-01-03T11:42:15
3754,131,926606,4,2025-01-11T03:21:48
3746,131,192577,2,2025-02-10T23:14:50
3756,131,8329,4,2025-03-22T21:50:26
3738,131,73454,3,2025-03-28T15:00:13
3749,131,799379,3,2025-05-16T20:32:58
3750,131,6440,3,2025-06-08T09:11:36
3757,131,2668,3,2025-06-09T11:29:58
3739,131,403310,3,2025-06-09T18:01:55
3765,131,241554,4,2025-07-31T06:12:35
3740,131,179917,3,2025-08-17T22:04:53
3751,131,119283,3,2025-10-03T15:07:12
3760,131,804150,4,2025-10-10T02:52:02
3766,131,488623,4,2025-10-11T20:30:49
3758,131,1083433,4,2025-10-14T23:56:36
3762,131,13483,4,2026-01-22T12:04:33
3763,131,26466,3,2026-01-30T11:37:39
3764,131,540901,4,2026-02-02T22:50:08
3742,131,10189,4,2026-03-03T21:45:57
3735,131,39108,3,2026-04-06T19:01:13
3797,132,757725,3,2024-02-28T20:37:44
3792,132,109414,3,2024-04-04T22:06:40
3781,132,400617,4,2024-04-28T06:30:35
3799,132,384527,3,2024-05-23T09:49:48
3784,132,1307078,5,2024-06-01T19:00:48
3780,132,500916,4,2024-06-13T16:04:35
3778,132,191583,3,2024-06-18T11:47:07
3783,132,11471,5,2024-06-27T14:08:50
3785,132,1402,5,2024-07-12T23:31:30
3776,132,1337395,4,2024-07-15T14:53:05
3775,132,1131759,3,2024-08-11T17:53:57
3771,132,2330,1,2024-08-26T07:10:13
3794,132,4588,4,2024-09-18T17:38:04
3795,132,10588,4,2024-10-23T03:01:43
3786,132,1601797,4,2024-12-14T06:15:05
3796,132,39323,5,2025-01-02T17:19:10
3793,132,838240,3,2025-02-05T23:49:55
3787,132,9631,3,2025-02-24T07:08:57
3788,132,82633,3,2025-05-30T00:43:42
3789,132,2108,5,2025-06-05T16:09:04
3777,132,1443260,3,2025-06-17T08:59:04
3791,132,1103,4,2025-07-29T08:48:14
3790,132,760329,3,2025-08-13T13:26:54
3769,132,423204,4,2025-08-16T08:12:42
3772,132,1233413,5,2025-09-11T04:27:27
3774,132,9880,5,2025-09-11T14:58:28
3767,132,637,4,2025-12-09T21:19:38
3770,132,853,3,2026-01-14T14:42:34
3779,132,16411,4,2026-01-31T20:27:09
3782,132,704673,3,2026-03-04T07:03:52
3773,132,10220,5,2026-03-06T05:13:41
3768,132,77174,2,2026-04-06T16:28:21
3798,132,268920,2,2026-04-25T09:23:51
3833,133,10044,2,2024-01-13T07:20:15
3837,133,10774,4,2024-01-14T11:01:39
3812,133,1295400,5,2024-01-20T04:09:55
3802,133,458897,3,2024-02-01T04:14:45
3826,133,1242434,2,2024-02-02T14:39:30
3830,133,228967,4,2024-02-05T16:56:49
3814,133,59108,4,2024-02-06T16:31:08
3815,133,12106,4,2024-03-31T08:43:32
3811,133,416331,3,2024-04-11T16:36:39
3831,133,9334,1,2024-04-23T13:45:56
3834,133,9359,5,2024-04-30T16:52:39
3832,133,37636,4,2024-05-16T17:45:30
3818,133,277216,5,2024-07-14T07:03:35
3808,133,12113,4,2024-08-25T05:56:21
3821,133,1285,3,2024-09-23T23:22:41
3810,133,594767,2,2024-10-17T05:07:58
3801,133,1128650,5,2024-11-04T15:28:25
3813,133,719221,3,2024-11-06T18:04:50
3836,133,1266,4,2024-12-05T07:56:26
3838,133,119283,3,2024-12-20T13:11:43
3820,133,912726,4,2025-01-27T10:16:52
3803,133,9348,3,2025-03-11T06:55:11
3839,133,615665,3,2025-03-13T04:01:49
3835,133,2502,5,2025-03-25T11:51:51
3823,133,1147266,1,2025-04-18T08:43:50
3800,133,927611,3,2025-04-26T15:24:05
3809,133,18240,5,2025-07-15T12:08:41
3819,133,873,3,2025-07-29T19:25:31
3827,133,416148,2,2025-08-19T14:18:53
3840,133,10439,4,2025-08-21T22:33:44
3807,133,710356,4,2025-11-12T20:30:37
3822,133,1325866,4,2026-01-25T00:00:31
3805,133,338967,3,2026-03-01T18:21:04
3829,133,8845,3,2026-03-12T16:37:32
3824,133,8592,2,2026-03-29T11:01:52
3804,133,1239251,3,2026-03-29T12:03:48
3828,133,10377,5,2026-04-07T09:26:32
3817,133,50348,3,2026-04-11T13:13:24
3825,133,364,3,2026-04-17T09:02:18
3806,133,76758,4,2026-04-29T17:32:43
3816,133,9804,3,2026-04-29T20:31:57
3869,134,9509,4,2024-01-15T23:14:05
3867,134,9358,5,2024-03-02T01:17:40
3864,134,170,3,2024-04-10T16:33:31
3854,134,1267,2,2024-07-29T14:59:33
3841,134,593,3,2024-08-06T01:54:13
3856,134,1217585,3,2024-09-02T01:18:01
3846,134,11033,3,2024-09-30T02:29:43
3865,134,1340110,4,2024-10-22T05:38:05
3857,134,1598,4,2024-10-27T01:08:12
3859,134,402,2,2024-10-27T05:13:59
3843,134,424139,3,2024-11-11T09:04:52
3860,134,1475490,3,2024-12-16T21:49:29
3868,134,793,4,2025-01-26T13:02:24
3847,134,760741,3,2025-03-12T07:56:21
3858,134,974576,4,2025-03-15T05:29:49
3853,134,1428862,3,2025-04-01T01:42:26
3866,134,9645,4,2025-04-01T15:50:06
3855,134,244114,4,2025-05-25T03:10:20
3862,134,28211,3,2025-06-04T23:51:46
3851,134,12201,4,2025-06-11T15:02:13
3844,134,16617,3,2025-07-29T04:35:56
3848,134,534490,2,2025-08-05T21:56:56
3849,134,22244,3,2025-08-15T21:51:04
3863,134,539,3,2025-10-29T18:59:03
3842,134,11427,3,2025-11-14T15:03:28
3850,134,715756,4,2026-01-04T19:17:43
3845,134,241863,4,2026-03-07T22:27:39
3852,134,948549,4,2026-04-01T04:43:53
3861,134,581726,2,2026-04-27T02:16:16
3888,135,829560,4,2024-01-08T07:01:06
3896,135,34016,3,2024-01-31T02:18:16
3890,135,1255,4,2024-01-31T19:54:21
3882,135,201088,2,2024-02-15T16:13:11
3876,135,1428862,3,2024-03-01T21:39:13
3884,135,9441,2,2024-04-01T14:22:21
3886,135,397469,3,2024-04-07T12:20:10
3883,135,353575,2,2024-05-15T00:55:57
3897,135,593,4,2024-05-18T21:39:13
3904,135,12106,3,2024-05-30T10:47:09
3877,135,12242,3,2024-06-02T23:59:14
3875,135,681,2,2024-06-15T17:31:09
3881,135,454,3,2024-07-16T23:09:59
3899,135,1456349,2,2024-08-01T13:23:52
3891,135,353070,3,2024-08-06T10:43:46
3893,135,786892,3,2024-08-25T11:56:05
3892,135,12405,5,2024-09-07T05:02:43
3905,135,912726,5,2024-09-21T17:37:30
3870,135,242,5,2024-11-28T07:35:46
3880,135,504253,4,2024-12-13T19:36:34
3885,135,6466,3,2024-12-26T21:15:48
3894,135,1242011,3,2025-02-02T21:31:15
3898,135,1244531,4,2025-03-22T05:19:48
3872,135,548,5,2025-05-11T23:32:44
3901,135,820,4,2025-06-26T02:50:25
3871,135,44399,4,2025-07-18T16:53:47
3903,135,153104,2,2025-08-10T07:22:35
3879,135,672816,3,2025-08-19T05:28:36
3902,135,993708,4,2025-09-06T22:45:55
3878,135,2503,5,2025-09-27T14:25:30
3887,135,13333,3,2025-10-27T07:41:04
3889,135,1511417,4,2025-11-10T04:37:26
3873,135,1640,4,2026-01-16T17:25:43
3874,135,345938,2,2026-02-19T17:14:43
3895,135,5693,3,2026-03-03T03:04:16
3906,135,1289888,4,2026-03-03T15:30:02
3900,135,1242015,4,2026-04-16T15:14:52
3907,136,446791,4,2024-03-27T08:23:38
3908,136,601796,2,2024-06-08T15:54:43
3909,136,9354,3,2024-06-16T12:41:41
3923,136,115290,2,2024-06-25T14:28:39
3921,136,355547,4,2024-08-08T13:45:43
3920,136,2405,4,2024-08-24T23:44:10
3910,136,677179,4,2024-12-18T09:24:36
3913,136,991708,5,2025-01-23T07:56:49
3916,136,127533,4,2025-03-11T13:33:58
3911,136,414906,5,2025-05-24T11:02:18
3917,136,21647,2,2025-06-05T20:04:26
3919,136,1137350,4,2025-11-24T15:50:29
3922,136,1106739,4,2025-12-31T17:55:06
3918,136,804370,2,2026-01-04T14:27:26
3912,136,464052,2,2026-01-28T03:55:34
3915,136,4538,4,2026-02-22T21:55:21
3914,136,13483,4,2026-04-27T21:27:12
3924,137,11522,5,2024-01-11T08:23:23
3935,137,176983,4,2024-01-14T01:34:29
3949,137,10315,4,2024-03-23T20:39:45
3940,137,76726,3,2024-03-28T20:18:00
3946,137,882569,4,2024-04-18T08:52:40
3932,137,975511,3,2024-05-02T13:52:39
3951,137,438799,4,2024-05-11T20:41:21
3925,137,1304434,5,2024-06-18T12:19:13
3934,137,620705,4,2024-06-22T04:38:17
3937,137,333371,4,2024-08-17T02:46:37
3926,137,345940,4,2024-09-27T10:11:43
3942,137,919207,4,2024-10-09T17:38:12
3933,137,9273,3,2024-10-12T03:26:30
3929,137,515042,4,2024-10-30T11:41:22
3947,137,1585,5,2024-11-13T21:08:46
3952,137,100402,2,2024-12-04T15:40:42
3948,137,25539,5,2024-12-08T06:37:42
3939,137,10951,3,2025-01-10T13:28:50
3930,137,516486,4,2025-03-04T08:20:49
3944,137,755898,3,2025-04-11T03:39:16
3945,137,820609,5,2025-06-27T04:30:19
3943,137,876792,3,2025-07-06T23:45:46
3927,137,1263421,3,2025-08-30T02:50:00
3938,137,459151,5,2025-09-05T14:49:59
3941,137,1299655,3,2025-09-22T18:23:32
3928,137,1412646,3,2025-10-07T06:17:28
3931,137,11548,4,2026-01-08T01:00:09
3936,137,23056,1,2026-01-14T04:00:53
3950,137,11622,3,2026-04-02T13:27:18
3960,138,1239193,5,2024-01-01T15:24:34
3953,138,449574,3,2024-01-06T15:30:23
3972,138,94329,5,2024-01-07T08:52:52
3989,138,1020969,3,2024-02-17T15:31:05
3981,138,691,4,2024-02-22T11:12:10
3966,138,14784,5,2024-02-23T16:03:32
3984,138,293660,3,2024-03-13T05:12:37
3969,138,628,4,2024-04-02T19:36:10
3955,138,804095,3,2024-04-10T06:49:51
3957,138,1258151,3,2024-04-26T16:08:46
3978,138,585083,4,2024-06-06T11:13:30
3971,138,297762,3,2024-07-12T10:06:40
3987,138,2270,5,2024-07-31T09:28:55
3983,138,42272,4,2024-08-07T10:40:26
3976,138,1351046,2,2024-08-12T03:30:54
3977,138,44683,3,2024-09-22T00:58:08
3975,138,412656,3,2024-11-26T10:20:20
3979,138,298618,4,2024-11-27T07:40:25
3980,138,455236,3,2025-01-03T19:23:12
3964,138,1159559,2,2025-02-23T19:02:26
3985,138,1646787,3,2025-03-09T12:55:14
3967,138,419116,4,2025-04-05T03:44:19
3954,138,10740,3,2025-04-13T04:00:28
3961,138,809,3,2025-04-15T06:54:23
3965,138,88751,4,2025-04-22T09:49:26
3986,138,38155,4,2025-05-27T03:52:12
3958,138,59436,3,2025-06-16T09:09:11
3968,138,588648,4,2025-07-14T00:48:40
3973,138,570595,3,2025-07-21T13:51:07
3962,138,1114967,2,2025-07-23T05:40:18
3970,138,1151766,3,2025-09-07T00:27:58
3982,138,387848,3,2025-09-23T12:58:36
3988,138,514207,4,2025-10-07T05:29:54
3956,138,553604,5,2025-12-03T04:57:25
3959,138,576784,4,2026-03-13T13:23:03
3974,138,373879,3,2026-03-17T22:55:17
3963,138,46498,3,2026-04-12T14:01:50
3990,138,7512,4,2026-04-24T23:18:51
3997,139,12090,3,2024-01-15T16:32:19
4008,139,485942,2,2024-03-08T23:35:02
3998,139,59861,2,2024-05-26T19:35:19
4002,139,9461,4,2024-09-10T19:36:01
4005,139,10110,2,2024-10-30T06:13:57
4018,139,270413,3,2025-01-31T18:06:18
4001,139,16869,5,2025-02-08T23:56:41
4003,139,278924,4,2025-02-18T06:56:16
4011,139,553,3,2025-03-16T12:24:30
4013,139,589181,4,2025-04-02T13:40:54
4010,139,1147411,5,2025-04-02T20:14:13
4006,139,10022,5,2025-04-04T19:47:51
4017,139,1352755,3,2025-04-14T23:32:26
4012,139,1086591,5,2025-04-20T01:30:05
4014,139,4248,3,2025-05-03T17:41:34
4016,139,36669,3,2025-05-25T15:49:19
4004,139,9454,4,2025-06-22T18:15:57
4009,139,454639,1,2025-07-22T13:02:23
4015,139,788,5,2025-08-20T09:57:33
3996,139,15092,4,2025-10-17T09:01:35
3999,139,318572,2,2025-11-13T17:46:09
3992,139,82023,4,2025-12-14T23:22:43
3994,139,1295026,4,2026-01-12T11:36:19
4000,139,9361,5,2026-01-17T15:24:57
3995,139,1179684,3,2026-02-05T16:11:14
3993,139,1012201,5,2026-02-17T05:08:56
4007,139,1495,4,2026-03-09T05:32:28
3991,139,58553,4,2026-04-28T06:21:43
4026,140,661539,2,2024-01-02T07:45:13
4019,140,1226299,1,2024-01-22T02:46:01
4041,140,11259,3,2024-01-24T06:46:43
4045,140,1811,3,2024-03-17T00:51:39
4050,140,164,4,2024-03-22T07:54:52
4031,140,157386,3,2024-04-30T19:39:55
4044,140,28276,4,2024-05-31T10:26:19
4028,140,9481,4,2024-06-30T02:45:22
4048,140,424,5,2024-07-03T23:01:14
4053,140,785084,5,2024-07-18T01:17:08
4023,140,702454,2,2024-08-04T16:11:11
4033,140,9759,4,2024-09-01T12:28:23
4024,140,30143,3,2024-09-13T20:20:13
4049,140,6557,2,2024-10-09T17:04:23
4056,140,535356,5,2024-11-03T07:17:00
4054,140,20982,2,2024-11-13T00:42:03
4055,140,1226306,3,2024-12-04T09:41:32
4043,140,200727,4,2024-12-14T10:53:10
4042,140,34563,2,2024-12-23T07:36:30
4032,140,186,5,2025-01-01T06:15:30
4051,140,838240,4,2025-02-05T05:57:54
4038,140,12211,1,2025-03-18T13:35:27
4029,140,1010581,4,2025-04-10T18:03:07
4047,140,3597,3,2025-05-31T07:15:56
4039,140,11852,3,2025-09-05T07:34:33
4052,140,1140535,3,2025-09-05T08:48:42
4025,140,73,5,2025-09-11T14:29:14
4057,140,1397832,2,2025-09-12T20:07:10
4022,140,8078,5,2025-09-16T16:17:47
4027,140,87332,4,2025-09-28T04:09:40
4046,140,1152511,3,2025-11-23T00:56:17
4035,140,131631,3,2025-11-30T06:10:16
4034,140,667520,5,2025-12-13T05:48:04
4037,140,416331,5,2025-12-20T08:01:19
4036,140,1450432,5,2025-12-25T05:24:59
4021,140,1083420,4,2026-01-16T02:27:50
4040,140,1020006,4,2026-02-28T07:45:20
4020,140,417644,5,2026-03-04T23:40:21
4030,140,868759,3,2026-04-30T06:54:52
4073,141,420818,3,2024-01-09T01:12:47
4061,141,37247,3,2024-01-24T14:00:58
4075,141,1154800,5,2024-04-09T00:29:45
4074,141,12779,2,2024-04-29T16:41:27
4062,141,1116201,4,2024-08-12T18:39:19
4066,141,823464,5,2024-12-18T12:25:27
4060,141,7518,3,2025-03-04T23:29:00
4064,141,1198994,4,2025-03-25T21:07:18
4072,141,567609,3,2025-03-28T10:14:54
4069,141,166426,3,2025-05-05T17:39:46
4071,141,10830,5,2025-06-12T16:40:00
4070,141,11836,5,2025-09-23T05:53:09
4067,141,502356,3,2025-12-23T21:00:32
4059,141,10603,3,2026-01-11T16:03:57
4063,141,497698,4,2026-02-01T01:31:36
4065,141,916192,5,2026-03-28T18:06:18
4058,141,9481,3,2026-04-17T18:02:39
4068,141,52446,4,2026-04-28T16:47:01
4078,142,20662,4,2024-01-27T17:28:40
4086,142,279,4,2024-04-07T22:52:53
4090,142,206563,4,2024-06-03T22:36:47
4085,142,806,5,2024-06-14T05:01:07
4084,142,75674,3,2024-08-21T10:58:25
4100,142,359724,3,2024-08-22T01:49:35
4082,142,49046,5,2024-10-03T20:56:14
4076,142,9665,4,2024-11-28T10:10:25
4089,142,1271,4,2024-12-11T10:42:12
4077,142,9952,3,2025-01-25T23:05:03
4092,142,613,5,2025-03-16T18:35:29
4097,142,12289,4,2025-03-26T17:20:15
4094,142,567189,4,2025-04-01T16:10:15
4098,142,28,5,2025-05-22T08:40:51
4080,142,9477,4,2025-08-13T05:49:42
4096,142,396194,4,2025-09-03T21:14:25
4093,142,14299,5,2025-09-18T19:29:53
4099,142,324786,4,2025-10-08T02:11:49
4091,142,424,4,2025-10-31T07:10:40
4095,142,858024,4,2025-12-22T17:28:46
4081,142,1213898,4,2026-01-25T10:37:58
4079,142,961459,3,2026-02-14T12:54:49
4088,142,652,5,2026-02-20T08:59:49
4083,142,438799,2,2026-02-27T15:20:50
4087,142,970347,2,2026-03-24T23:08:26
4103,143,10110,5,2024-01-16T07:13:41
4126,143,298618,3,2024-01-26T23:38:20
4105,143,21521,4,2024-02-10T23:44:48
4128,143,762,4,2024-02-25T15:42:12
4125,143,1012201,5,2024-04-19T00:24:08
4101,143,546121,4,2024-04-23T01:09:14
4132,143,9297,2,2024-05-01T23:46:57
4133,143,59861,2,2024-05-24T05:14:15
4112,143,157471,2,2024-05-25T21:09:01
4102,143,82702,5,2024-05-28T15:27:32
4120,143,967847,4,2024-06-13T11:49:19
4107,143,11130,2,2024-09-07T07:51:19
4111,143,1900,3,2024-09-15T13:01:26
4130,143,354279,3,2024-11-19T00:09:38
4115,143,340382,2,2024-11-24T15:19:07
4122,143,11237,2,2024-12-26T22:20:46
4118,143,81188,4,2025-01-05T02:41:53
4108,143,632632,4,2025-01-18T20:35:58
4114,143,76,5,2025-02-10T12:27:08
4116,143,10681,4,2025-03-04T00:50:10
4123,143,809,2,2025-03-22T13:14:51
4106,143,550205,5,2025-04-04T00:12:50
4109,143,9757,4,2025-04-04T11:54:59
4121,143,161579,3,2025-05-19T10:06:26
4113,143,254,5,2025-05-28T15:01:57
4110,143,116776,4,2025-05-31T05:18:41
4104,143,1422,4,2025-07-19T08:59:03
4119,143,936952,3,2025-07-26T08:34:02
4117,143,12610,3,2025-08-18T13:38:51
4131,143,1140535,3,2025-09-12T04:27:00
4127,143,1499984,3,2025-11-22T22:34:56
4124,143,1064486,4,2026-01-02T10:46:54
4129,143,8872,4,2026-02-07T16:16:55
4139,144,1301844,5,2024-01-19T13:14:33
4147,144,1249508,1,2024-02-07T17:01:22
4153,144,4584,5,2024-03-15T14:47:57
4137,144,632632,4,2024-03-30T12:02:25
4152,144,9453,3,2024-04-07T00:14:18
4155,144,1579,4,2024-04-15T02:18:42
4156,144,1213898,3,2024-05-26T00:25:18
4148,144,384680,4,2024-07-06T01:52:02
4144,144,1381216,4,2024-08-17T03:19:01
4140,144,556574,4,2024-08-31T14:37:08
4161,144,9462,4,2024-09-30T14:18:39
4160,144,190859,5,2024-10-08T09:12:17
4159,144,1493020,2,2024-11-12T21:54:25
4162,144,1911,5,2024-12-16T17:21:04
4151,144,93456,3,2025-02-12T15:51:28
4143,144,153518,3,2025-02-20T01:44:01
4135,144,696958,3,2025-03-07T23:10:33
4150,144,1127227,3,2025-04-02T01:14:39
4163,144,271718,3,2025-04-14T09:43:56
4142,144,935,5,2025-04-24T10:40:28
4136,144,734002,3,2025-05-24T02:32:02
4158,144,1422562,2,2025-09-18T02:47:18
4146,144,442249,3,2025-10-04T04:50:14
4141,144,1028196,4,2025-10-16T23:25:27
4134,144,792001,3,2025-11-11T11:19:49
4149,144,522162,3,2025-11-25T01:04:42
4145,144,491283,2,2025-12-20T07:42:24
4138,144,613,4,2026-01-17T04:05:15
4157,144,52629,4,2026-02-02T06:54:15
4154,144,582,4,2026-04-02T21:33:33
4180,145,309503,3,2024-02-20T11:05:07
4177,145,593,4,2024-03-16T19:30:53
4188,145,11344,3,2024-04-13T02:53:33
4176,145,1137179,3,2024-04-17T03:09:59
4167,145,425591,4,2024-05-05T19:22:28
4179,145,4349,5,2024-08-29T05:23:21
4173,145,9470,5,2024-09-18T12:47:43
4175,145,943,4,2024-10-12T01:17:46
4181,145,2044,4,2024-11-09T14:29:00
4169,145,10144,4,2024-11-10T12:18:01
4178,145,509635,4,2024-11-29T08:29:09
4172,145,1299655,4,2024-12-26T20:52:44
4183,145,1202479,2,2025-01-24T04:20:25
4171,145,819,4,2025-01-28T08:04:15
4166,145,8326,4,2025-02-05T02:42:41
4182,145,10719,2,2025-02-16T10:19:06
4185,145,783,5,2025-03-24T01:57:32
4164,145,548,5,2025-04-12T23:31:33
4187,145,1198994,4,2025-04-13T15:52:20
