interaction_id,user_id,movie_id,movie_title,interaction_type,rating,review_text,timestamp,device,user_archetype
3547,89,10753,Police Story 2,rating,3.0,,2025-06-03T12:19:36,ios,sci_fi_fantasy
3515,89,686,Contact,watchlist,,,2025-07-21T01:50:24,ios,sci_fi_fantasy
3511,89,6589,Underdog,rating,3.0,,2025-07-23T11:38:37,android,sci_fi_fantasy
3524,89,4105,Black Rain,rating,3.0,,2025-07-25T10:28:35,android,sci_fi_fantasy
3541,89,1637,Speed,rating,4.0,,2025-07-29T00:05:42,android,sci_fi_fantasy
3516,89,513310,Boss Level,review,4.0,Strong film with good pacing.,2025-07-30T15:19:13,ios,sci_fi_fantasy
3546,89,14199,The Adventures of Sharkboy and Lavagirl,rating,2.0,,2025-08-01T10:54:20,android,sci_fi_fantasy
3508,89,436270,Black Adam,view,,,2025-08-12T02:13:37,ios,sci_fi_fantasy
3544,89,20766,The Road,rating,5.0,,2025-09-30T15:56:55,ios,sci_fi_fantasy
3522,89,51828,One Day,rating,3.0,,2025-11-28T08:51:04,android,sci_fi_fantasy
3534,89,401981,Red Sparrow,rating,4.0,,2026-02-12T17:21:06,android,sci_fi_fantasy
3509,89,1064486,Memoir of a Snail,rating,4.0,,2026-02-19T17:31:27,ios,sci_fi_fantasy
3521,89,11015,The Relic,view,,,2026-02-20T09:14:37,ios,sci_fi_fantasy
3539,89,871,Planet of the Apes,rating,5.0,,2026-03-13T10:53:08,ios,sci_fi_fantasy
3564,90,1585,It's a Wonderful Life,rating,5.0,,2024-01-14T04:02:48,android,comedy_family
3574,90,36797,RocketMan,review,5.0,Strong film with good pacing.,2024-01-17T20:09:16,android,comedy_family
3566,90,357397,Arpeggio of Blue Steel -Ars Nova Cadenza-,view,,,2024-01-30T03:11:29,ios,comedy_family
3576,90,28032,Thumbelina,rating,3.0,,2024-02-28T03:52:35,android,comedy_family
3573,90,810,Shrek the Third,watchlist,,,2024-03-19T04:48:47,android,comedy_family
3554,90,1262547,Subedaar,review,,Strong film with good pacing.,2024-05-16T11:26:14,android,comedy_family
3570,90,1094473,Bambi: A Tale of Life in the Woods,rating,4.0,,2024-05-31T04:41:05,web,comedy_family
3565,90,1068452,Hi Nanna,view,,,2024-06-09T05:44:34,android,comedy_family
3569,90,614934,Elvis,rating,5.0,,2024-07-22T06:26:33,ios,comedy_family
3552,90,1148677,Doraemon the Movie: Nobita's Earth Symphony,rating,5.0,,2024-10-15T20:12:14,android,comedy_family
3559,90,13700,Home on the Range,rating,3.0,,2024-11-21T01:28:48,android,comedy_family
3558,90,10882,Sleeping Beauty,rating,2.0,,2024-12-01T02:51:51,android,comedy_family
3563,90,499191,Call Boy,rating,3.0,,2024-12-24T12:29:14,android,comedy_family
3557,90,9714,Home Alone 3,rating,2.0,,2025-02-28T11:10:22,ios,comedy_family
3568,90,823219,Flow,rating,5.0,,2025-04-23T23:08:17,ios,comedy_family
3556,90,227973,The Peanuts Movie,rating,3.0,,2025-06-19T05:06:30,ios,comedy_family
3567,90,9530,RV,rating,5.0,Liked the storyline and characters.,2025-07-19T06:43:40,ios,comedy_family
3562,90,324857,Spider-Man: Into the Spider-Verse,rating,5.0,,2025-07-31T11:49:58,android,comedy_family
3555,90,14836,Coraline,rating,5.0,,2025-10-17T20:35:15,android,comedy_family
3572,90,2758,Addams Family Values,review,3.0,"Decent, but not memorable.",2025-10-30T11:53:30,android,comedy_family
3561,90,400617,Phantom Thread,rating,4.0,,2025-12-13T03:34:26,ios,comedy_family
3553,90,360920,The Grinch,watchlist,,,2025-12-24T06:23:54,android,comedy_family
3560,90,157350,Divergent,rating,3.0,,2026-01-21T12:23:26,android,comedy_family
3575,90,1392796,Diary of a Wimpy Kid: The Last Straw,review,,"Decent, but not memorable.",2026-01-22T16:31:13,web,comedy_family
3571,90,384345,Doraemon: Nobita and the Birth of Japan,rating,4.0,,2026-03-07T14:59:41,ios,comedy_family
3585,91,522162,Midway,rating,5.0,,2024-01-21T18:50:33,android,comedy_family
3603,91,466272,Once Upon a Time... in Hollywood,view,,,2024-02-07T02:03:53,android,comedy_family
3602,91,39203,Detective Conan: Magician of the Silver Sky,rating,3.0,,2024-03-02T09:36:48,android,comedy_family
3598,91,1241436,Warfare,rating,5.0,Liked the storyline and characters.,2024-03-27T17:41:09,ios,comedy_family
3586,91,399174,Isle of Dogs,rating,3.0,,2024-03-31T22:32:59,android,comedy_family
3591,91,2604,Born on the Fourth of July,rating,5.0,,2024-04-29T03:14:12,android,comedy_family
3592,91,1014590,Upgraded,rating,3.0,,2024-04-30T02:34:13,ios,comedy_family
3577,91,9428,The Royal Tenenbaums,rating,4.0,,2024-05-01T15:13:37,android,comedy_family
3604,91,324849,The Lego Batman Movie,rating,4.0,,2024-05-31T20:51:55,android,comedy_family
3600,91,753342,Napoleon,rating,3.0,,2024-06-11T04:53:01,android,comedy_family
3594,91,25237,Come and See,view,,,2024-08-01T16:28:19,android,comedy_family
3588,91,175168,Rape Zombie: Lust of the Dead,rating,5.0,,2024-08-23T04:06:33,android,comedy_family
3606,91,85889,Filth,watchlist,,,2024-09-29T04:04:48,web,comedy_family
3590,91,241863,As the Gods Will,rating,4.0,,2024-10-14T08:16:54,ios,comedy_family
3589,91,485942,Batman Ninja,rating,3.0,,2024-11-29T13:20:46,android,comedy_family
3583,91,12244,9,rating,3.0,,2024-12-13T21:02:42,android,comedy_family
3611,91,62214,Frankenweenie,watchlist,,,2024-12-14T03:19:40,android,comedy_family
3597,91,81,Nausicaä of the Valley of the Wind,rating,4.0,,2025-01-01T09:27:04,ios,comedy_family
3581,91,9928,Robots,rating,3.0,,2025-02-22T22:30:14,android,comedy_family
3599,91,17830,TEKKEN: The Motion Picture,rating,3.0,,2025-02-26T22:00:49,ios,comedy_family
3580,91,438799,Overlord,rating,5.0,,2025-03-19T05:03:30,web,comedy_family
3609,91,1076364,Carl's Date,rating,3.0,,2025-04-12T03:08:33,android,comedy_family
3578,91,808,Shrek,watchlist,,,2025-04-28T07:51:43,ios,comedy_family
3595,91,666154,Kayara,rating,4.0,,2025-05-18T11:08:44,android,comedy_family
3596,91,6978,Big Trouble in Little China,rating,5.0,,2025-07-09T22:14:44,ios,comedy_family
3593,91,461955,Rakka,rating,5.0,,2025-07-19T21:45:10,android,comedy_family
3610,91,1271,300,rating,3.0,,2025-08-07T05:03:11,android,comedy_family
3587,91,14282,Ninja Scroll,rating,3.0,,2025-08-26T11:16:05,ios,comedy_family
3584,91,913001,The Imaginary,rating,4.0,,2025-09-18T01:26:58,ios,comedy_family
3579,91,342473,Ballerina,watchlist,,,2025-09-27T06:49:40,ios,comedy_family
3607,91,809,Shrek 2,rating,3.0,,2025-10-01T19:56:26,ios,comedy_family
3608,91,11231,The Next Karate Kid,rating,4.0,,2025-10-29T04:03:32,web,comedy_family
3601,91,59108,Tower Heist,rating,3.0,,2025-12-18T03:29:23,android,comedy_family
3605,91,1371727,Sing: Thriller,rating,5.0,,2026-03-03T12:21:31,android,comedy_family
3582,91,126963,Dragon Ball Z: Battle of Gods,view,,,2026-04-30T15:32:03,ios,comedy_family
3618,92,51876,Limitless,view,,,2024-01-19T10:56:41,ios,horror_thriller
3648,92,15916,Angel's Egg,rating,3.0,,2024-01-22T02:51:12,ios,horror_thriller
3619,92,15472,The Girl with the Dragon Tattoo,view,,,2024-03-20T01:20:54,android,horror_thriller
3658,92,9286,Final Destination 3,rating,4.0,Liked the storyline and characters.,2024-04-21T01:59:35,android,horror_thriller
3663,92,206563,Trash,rating,3.0,,2024-05-03T19:10:25,android,horror_thriller
3650,92,12201,Edge of Darkness,review,,"Decent, but not memorable.",2024-05-12T13:15:55,ios,horror_thriller
3636,92,340102,The New Mutants,rating,4.0,,2024-06-16T21:40:01,web,horror_thriller
3634,92,54186,Confessions,watchlist,,,2024-06-20T14:58:07,ios,horror_thriller
3632,92,1372,Blood Diamond,rating,3.0,,2024-06-20T20:06:22,android,horror_thriller
3613,92,409297,A Dark Song,rating,4.0,,2024-07-21T21:33:58,android,horror_thriller
3622,92,675319,Zone 414,view,,,2024-07-22T16:29:26,android,horror_thriller
3649,92,1255,The Host,rating,4.0,,2024-08-10T20:40:48,ios,horror_thriller
3630,92,28211,Chloe,rating,3.0,,2024-08-18T12:36:36,android,horror_thriller
3642,92,511987,Crawl,rating,4.0,,2024-09-12T08:33:38,android,horror_thriller
3667,92,522681,Escape Room,rating,4.0,,2024-09-19T06:31:45,ios,horror_thriller
3625,92,36647,Blade,watchlist,,,2024-09-22T11:20:42,android,horror_thriller
3627,92,65754,The Girl with the Dragon Tattoo,rating,4.0,,2024-11-15T07:52:21,ios,horror_thriller
3641,92,463821,The House with a Clock in Its Walls,rating,3.0,,2024-11-17T01:16:02,ios,horror_thriller
3666,92,782,Gattaca,rating,5.0,,2024-11-25T13:07:42,ios,horror_thriller
3639,92,635910,The Last Voyage of the Demeter,rating,4.0,,2024-12-31T13:16:49,ios,horror_thriller
3652,92,1241921,A Big Bold Beautiful Journey,rating,2.0,,2025-03-04T15:26:47,android,horror_thriller
3646,92,989730,Mononoke the Movie: The Phantom in the Rain,rating,3.0,,2025-03-19T22:16:07,ios,horror_thriller
3633,92,1288072,Keeper,rating,2.0,,2025-04-10T18:51:49,web,horror_thriller
3623,92,776797,The Sadness,rating,3.0,,2025-05-06T14:27:44,android,horror_thriller
3617,92,491584,Burning,rating,5.0,,2025-05-27T04:43:21,ios,horror_thriller
3637,92,450001,Master Z: Ip Man Legacy,rating,2.0,,2025-06-02T16:08:49,ios,horror_thriller
3635,92,399579,Alita: Battle Angel,view,,,2025-06-08T02:33:56,android,horror_thriller
3640,92,31598,Q & A,rating,3.0,,2025-06-10T08:12:53,ios,horror_thriller
3660,92,1134433,Death Whisperer,rating,5.0,Liked the storyline and characters.,2025-06-25T05:03:35,android,horror_thriller
3656,92,11679,xXx: State of the Union,watchlist,,,2025-06-25T07:40:02,android,horror_thriller
3626,92,24973,The Egyptian,watchlist,,,2025-06-25T08:14:41,android,horror_thriller
3644,92,940721,Godzilla Minus One,watchlist,,,2025-07-08T03:29:04,ios,horror_thriller
3638,92,112355,What the Peeper Saw,rating,3.0,,2025-07-15T00:12:08,web,horror_thriller
3647,92,8413,Event Horizon,rating,3.0,,2025-07-19T12:33:15,web,horror_thriller
3629,92,897087,Freelance,rating,2.0,,2025-07-23T08:45:06,ios,horror_thriller
3628,92,417870,Girls Trip,rating,3.0,,2025-08-06T08:22:38,ios,horror_thriller
3654,92,60898,Erotic Ghost Story,rating,4.0,,2025-08-07T20:17:39,android,horror_thriller
3653,92,1091,The Thing,rating,5.0,,2025-08-13T06:51:50,ios,horror_thriller
3615,92,419430,Get Out,rating,5.0,,2025-08-27T16:28:32,android,horror_thriller
3662,92,72331,Abraham Lincoln: Vampire Hunter,rating,4.0,,2025-09-21T22:03:43,android,horror_thriller
3645,92,1086747,The Watchers,rating,2.0,,2025-09-26T19:26:07,ios,horror_thriller
3661,92,25602,Ninja,rating,3.0,,2025-09-29T04:54:51,android,horror_thriller
3631,92,21422,Detective Conan: The Time Bombed Skyscraper,watchlist,,,2025-10-14T17:25:50,ios,horror_thriller
3612,92,800510,Kimi,rating,3.0,,2025-10-16T18:27:34,ios,horror_thriller
3655,92,1086260,The Astronaut,watchlist,,,2025-10-16T19:38:05,ios,horror_thriller
3621,92,5759,Baghead,rating,3.0,,2025-12-25T14:44:57,web,horror_thriller
3668,92,11427,Dead End,rating,3.0,,2025-12-28T07:05:52,ios,horror_thriller
3620,92,1007753,Sheltering Season,view,,,2026-01-14T01:32:26,ios,horror_thriller
3659,92,1202479,Opus,rating,1.0,,2026-01-30T08:46:46,ios,horror_thriller
3665,92,395992,Life,rating,4.0,,2026-02-11T10:07:28,android,horror_thriller
3616,92,1592,Primal Fear,rating,3.0,,2026-02-13T20:59:52,ios,horror_thriller
3614,92,670,Oldboy,rating,4.0,,2026-02-17T12:26:36,ios,horror_thriller
3624,92,59843,Millionaires' Express,rating,2.0,,2026-03-15T15:58:43,ios,horror_thriller
3664,92,1276849,All About Suomi,rating,4.0,,2026-03-18T23:35:06,ios,horror_thriller
3657,92,9645,Ghost Ship,rating,3.0,,2026-03-26T11:18:45,ios,horror_thriller
3651,92,28764,Detective Conan: The Raven Chaser,rating,3.0,,2026-04-04T09:19:45,android,horror_thriller
3643,92,10623,Cradle 2 the Grave,rating,4.0,,2026-04-28T21:28:42,ios,horror_thriller
3675,93,27374,Lake Mungo,rating,4.0,,2024-01-18T10:31:14,android,horror_thriller
3670,93,24782,Buster,view,,,2024-01-25T23:00:10,android,horror_thriller
3689,93,9544,FearDotCom,rating,1.0,,2024-02-19T22:52:48,android,horror_thriller
3683,93,2503,The Bourne Ultimatum,rating,4.0,,2024-03-26T14:54:37,android,horror_thriller
3697,93,2044,The Lake House,rating,4.0,,2024-04-25T20:25:51,android,horror_thriller
3671,93,193551,All of a Sudden,rating,2.0,,2024-04-27T08:57:13,web,horror_thriller
3673,93,18334,Guinea Pig: Devil's Experiment,rating,3.0,,2024-04-30T07:35:06,web,horror_thriller
3681,93,12090,Just Married,review,2.0,"Decent, but not memorable.",2024-07-22T22:10:35,ios,horror_thriller
3686,93,186,Lucky Number Slevin,view,,,2024-08-13T21:07:58,ios,horror_thriller
3698,93,9665,Glory,rating,2.0,,2024-09-03T15:44:30,android,horror_thriller
3687,93,12113,Body of Lies,rating,3.0,,2024-10-02T02:20:07,ios,horror_thriller
3682,93,21191,Sin Nombre,watchlist,,,2024-11-20T18:14:46,android,horror_thriller
3696,93,9693,Children of Men,review,5.0,Strong film with good pacing.,2024-11-21T13:09:16,android,horror_thriller
3684,93,1088166,Relay,review,4.0,Strong film with good pacing.,2024-11-28T06:48:50,android,horror_thriller
3680,93,1018,Mulholland Drive,rating,3.0,,2024-12-01T09:08:42,android,horror_thriller
3678,93,9257,S.W.A.T.,rating,3.0,,2025-01-29T01:53:14,android,horror_thriller
3674,93,991814,Re/Member,watchlist,,,2025-03-20T13:17:14,android,horror_thriller
3695,93,598331,Rumble,rating,2.0,,2025-04-08T14:06:04,web,horror_thriller
3692,93,2832,Identity,rating,5.0,,2025-04-26T07:33:44,android,horror_thriller
3676,93,1020969,Teddy's Christmas,watchlist,,,2025-07-11T16:04:44,ios,horror_thriller
3672,93,976893,Perfect Days,rating,4.0,,2025-07-25T17:29:22,ios,horror_thriller
3690,93,774370,Dog Man,rating,3.0,,2025-08-28T13:44:14,ios,horror_thriller
3685,93,7364,Sahara,rating,3.0,,2025-09-11T13:22:16,android,horror_thriller
3688,93,921711,Tamil Rockers,review,,Strong film with good pacing.,2025-12-03T18:35:08,android,horror_thriller
3677,93,1246049,Dracula,rating,4.0,,2025-12-29T11:41:06,android,horror_thriller
3669,93,1317288,Marty Supreme,rating,4.0,,2026-01-25T15:30:35,android,horror_thriller
3679,93,68724,Elysium,watchlist,,,2026-03-14T10:59:34,ios,horror_thriller
3691,93,9645,Ghost Ship,review,2.0,"Decent, but not memorable.",2026-03-25T18:41:07,ios,horror_thriller
3693,93,351286,Jurassic World: Fallen Kingdom,view,,,2026-04-01T18:17:03,android,horror_thriller
3694,93,787,Mr. & Mrs. Smith,rating,4.0,,2026-04-02T14:27:51,ios,horror_thriller
3749,94,451955,Double Lover,view,,,2024-01-01T11:50:07,android,drama_romance
3728,94,1156593,Your Fault,rating,3.0,,2024-01-07T00:58:10,android,drama_romance
3733,94,1387382,Hunting Season,rating,4.0,,2024-02-17T09:13:01,ios,drama_romance
3712,94,938567,Teasing Master Takagi-san: The Movie,rating,3.0,,2024-03-13T10:00:21,android,drama_romance
3750,94,1404791,Dollhouse,rating,4.0,,2024-03-27T06:07:20,ios,drama_romance
3735,94,1243341,Z-O-M-B-I-E-S 4: Dawn of the Vampires,rating,5.0,,2024-04-22T14:31:06,android,drama_romance
3716,94,811941,Devara: Part 1,rating,3.0,,2024-06-17T23:35:01,ios,drama_romance
3710,94,10951,Gorgeous,rating,4.0,,2024-07-01T07:32:35,android,drama_romance
3700,94,1291321,Sweetheart!,rating,3.0,,2024-07-18T03:03:47,web,drama_romance
3752,94,24021,The Twilight Saga: Eclipse,rating,4.0,,2024-08-14T17:57:35,android,drama_romance
3727,94,400617,Phantom Thread,rating,4.0,,2024-08-20T04:18:28,android,drama_romance
3705,94,15804,A Brighter Summer Day,rating,5.0,,2024-09-13T22:08:07,ios,drama_romance
3745,94,5174,Rush Hour 3,rating,4.0,,2024-09-27T05:57:49,android,drama_romance
3729,94,426889,Le Clitoris,rating,4.0,Liked the storyline and characters.,2024-10-28T11:19:35,ios,drama_romance
3719,94,664413,365 Days,watchlist,,,2024-11-22T16:27:24,ios,drama_romance
3706,94,10897,The Little Rascals,watchlist,,,2025-01-02T04:36:04,ios,drama_romance
3751,94,59961,Safe House,rating,3.0,,2025-01-08T11:27:54,android,drama_romance
3708,94,619264,The Platform,rating,3.0,,2025-01-22T08:40:18,android,drama_romance
3721,94,24782,Buster,rating,4.0,,2025-01-25T23:24:20,android,drama_romance
3726,94,2022,Mr. Deeds,rating,4.0,,2025-02-06T22:06:19,ios,drama_romance
3734,94,386716,Young Mother 3,rating,4.0,,2025-02-20T08:40:42,android,drama_romance
3709,94,746036,The Fall Guy,review,,"Decent, but not memorable.",2025-03-05T15:56:10,web,drama_romance
3702,94,337167,Fifty Shades Freed,rating,4.0,,2025-03-06T23:18:57,ios,drama_romance
3738,94,5528,The Chorus,view,,,2025-04-12T08:07:49,web,drama_romance
3703,94,2044,The Lake House,review,4.0,Strong film with good pacing.,2025-05-02T05:43:44,web,drama_romance
3723,94,83389,From Up on Poppy Hill,rating,3.0,,2025-05-11T21:03:18,android,drama_romance
3737,94,986206,Night Carnage,rating,4.0,,2025-05-18T05:45:29,android,drama_romance
3722,94,504,Monster,watchlist,,,2025-05-18T11:07:40,android,drama_romance
3699,94,564341,Love x Doc,rating,5.0,,2025-05-27T04:12:45,ios,drama_romance
3707,94,309304,Grandma,rating,3.0,,2025-06-10T21:55:23,ios,drama_romance
3715,94,53064,Midori,watchlist,,,2025-06-19T08:05:09,android,drama_romance
3714,94,4348,Pride & Prejudice,rating,5.0,,2025-08-10T20:32:51,ios,drama_romance
3742,94,46705,Blue Valentine,rating,3.0,,2025-08-19T06:01:23,android,drama_romance
3711,94,18331,The Nutty Professor,rating,3.0,,2025-08-25T02:00:04,ios,drama_romance
3739,94,11104,Chungking Express,rating,4.0,,2025-09-07T15:00:03,ios,drama_romance
3747,94,6435,Practical Magic,rating,4.0,,2025-09-09T10:20:56,android,drama_romance
3704,94,82023,Hotel Desire,rating,5.0,,2025-09-14T08:14:27,ios,drama_romance
3731,94,1072790,Anyone But You,rating,3.0,,2025-09-24T04:44:50,android,drama_romance
3730,94,526896,Morbius,watchlist,,,2025-09-27T19:41:38,ios,drama_romance
3725,94,553,Dogville,rating,4.0,Liked the storyline and characters.,2025-11-17T13:21:51,web,drama_romance
3741,94,1601797,¿Quieres Ser Mi Novia?,rating,3.0,,2025-11-18T01:24:13,ios,drama_romance
3743,94,397805,Brothers,watchlist,,,2025-11-22T09:06:36,ios,drama_romance
3736,94,1265063,After the Hunt,view,,,2025-12-18T11:02:31,android,drama_romance
3701,94,1236470,The Lost Bus,review,4.0,Strong film with good pacing.,2025-12-23T14:16:54,android,drama_romance
3746,94,1272405,Kung Fu,rating,5.0,,2026-01-08T03:17:28,android,drama_romance
3744,94,1278,The Dreamers,watchlist,,,2026-01-29T23:42:38,android,drama_romance
3748,94,324857,Spider-Man: Into the Spider-Verse,rating,5.0,Liked the storyline and characters.,2026-03-21T13:03:15,android,drama_romance
3713,94,1082010,Advanced Prostitute 2,view,,,2026-03-27T23:46:28,web,drama_romance
3740,94,10340,Lady and the Tramp,rating,4.0,,2026-03-29T08:31:07,android,drama_romance
3732,94,854,The Mask,rating,5.0,,2026-03-30T13:43:45,web,drama_romance
3718,94,71,Billy Elliot,rating,5.0,,2026-04-01T14:45:08,android,drama_romance
3724,94,38728,A Colt Is My Passport,view,,,2026-04-01T17:25:34,ios,drama_romance
3717,94,611698,A Writer's Odyssey,rating,3.0,,2026-04-14T21:01:17,android,drama_romance
3720,94,14624,The Ultimate Gift,watchlist,,,2026-04-19T16:59:36,android,drama_romance
3766,95,617,Wild Things,rating,4.0,,2024-03-28T22:00:35,android,horror_thriller
3793,95,592983,Spellbound,watchlist,,,2024-04-07T06:47:15,web,horror_thriller
3772,95,18670,Legend of the Red Dragon,rating,3.0,,2024-04-26T16:09:59,ios,horror_thriller
3796,95,59,A History of Violence,rating,3.0,,2024-05-16T22:07:14,android,horror_thriller
3785,95,205596,The Imitation Game,rating,3.0,,2024-05-30T15:55:41,android,horror_thriller
3787,95,933260,The Substance,rating,3.0,,2024-07-15T17:44:13,web,horror_thriller
3758,95,5876,The Mist,rating,4.0,Liked the storyline and characters.,2024-07-29T13:22:38,android,horror_thriller
3776,95,9386,In the Line of Fire,rating,3.0,,2024-08-04T09:28:41,ios,horror_thriller
3781,95,949423,Pearl,rating,3.0,,2024-08-15T17:09:05,android,horror_thriller
3763,95,812583,Wake Up Dead Man: A Knives Out Mystery,review,,Strong film with good pacing.,2024-09-04T11:00:56,ios,horror_thriller
3775,95,1933,The Others,rating,4.0,,2024-09-17T11:26:48,android,horror_thriller
3761,95,251,Ghost,rating,5.0,,2024-09-27T17:47:14,android,horror_thriller
3774,95,1404791,Dollhouse,watchlist,,,2024-11-08T05:10:40,web,horror_thriller
3791,95,1512623,Risqué,rating,4.0,,2024-11-09T21:34:57,ios,horror_thriller
3755,95,59965,Abduction,rating,3.0,,2024-11-11T06:32:44,ios,horror_thriller
3756,95,1268,Mr. Bean's Holiday,view,,,2024-11-14T11:14:07,ios,horror_thriller
3762,95,590995,The Craft: Legacy,rating,3.0,,2024-12-15T09:52:23,android,horror_thriller
3757,95,793,Blue Velvet,rating,4.0,,2024-12-18T08:56:03,android,horror_thriller
3764,95,834,Underworld: Evolution,view,,,2024-12-22T07:17:32,ios,horror_thriller
3777,95,414906,The Batman,rating,4.0,,2024-12-24T20:55:32,android,horror_thriller
3782,95,249397,Nymphomaniac: Vol. II,view,,,2024-12-24T22:20:30,android,horror_thriller
3780,95,600354,The Father,view,,,2024-12-25T05:05:24,android,horror_thriller
3778,95,1221451,Salawahan,rating,3.0,,2025-01-07T16:24:49,android,horror_thriller
3771,95,15691,Doctor Who,rating,3.0,,2025-03-01T04:54:21,ios,horror_thriller
3759,95,9836,Happy Feet,rating,3.0,,2025-06-02T18:28:36,android,horror_thriller
3792,95,440021,Happy Death Day,watchlist,,,2025-06-27T09:16:59,android,horror_thriller
3797,95,1022453,The Rajasaab,rating,3.0,,2025-06-29T01:02:18,android,horror_thriller
3753,95,2503,The Bourne Ultimatum,rating,5.0,,2025-07-04T04:58:22,ios,horror_thriller
3788,95,1284120,The Ugly Stepsister,watchlist,,,2025-07-10T21:02:27,web,horror_thriller
3794,95,339527,Solace,watchlist,,,2025-08-09T00:47:10,android,horror_thriller
3767,95,571,The Birds,view,,,2025-08-15T16:17:13,ios,horror_thriller
3765,95,256274,"As Above, So Below",rating,3.0,,2025-09-24T13:58:42,android,horror_thriller
3768,95,17609,Antichrist,rating,4.0,,2025-10-25T10:17:03,ios,horror_thriller
3789,95,602734,Spiral: From the Book of Saw,rating,3.0,,2025-12-08T02:57:15,android,horror_thriller
3779,95,1245993,Caught Stealing,rating,3.0,,2025-12-12T00:20:52,ios,horror_thriller
3760,95,986097,HIM,review,2.0,"Decent, but not memorable.",2025-12-12T16:42:24,android,horror_thriller
3790,95,539885,Ava,review,4.0,Strong film with good pacing.,2025-12-14T10:32:11,android,horror_thriller
3773,95,112355,What the Peeper Saw,rating,3.0,,2026-02-03T21:57:32,ios,horror_thriller
3770,95,1153714,Death of a Unicorn,rating,2.0,,2026-02-13T10:56:51,ios,horror_thriller
3769,95,12445,Harry Potter and the Deathly Hallows: Part 2,watchlist,,,2026-03-09T21:37:08,ios,horror_thriller
3754,95,422,8½,watchlist,,,2026-03-10T19:24:44,android,horror_thriller
3786,95,8329,[REC],rating,3.0,,2026-03-20T15:41:16,web,horror_thriller
3783,95,334074,Survivor,rating,2.0,,2026-03-26T08:56:11,ios,horror_thriller
3784,95,10764,Quantum of Solace,rating,4.0,,2026-04-27T20:40:54,ios,horror_thriller
3795,95,891644,Zero,rating,2.0,,2026-04-29T22:12:16,ios,horror_thriller
3807,96,1008409,The Bikeriders,view,,,2024-01-12T05:15:18,android,mainstream_action
3842,96,614933,Atlas,watchlist,,,2024-01-17T05:15:24,android,mainstream_action
3832,96,56292,Mission: Impossible - Ghost Protocol,watchlist,,,2024-01-21T21:24:29,web,mainstream_action
3823,96,974931,Totally Killer,rating,4.0,,2024-02-11T11:32:52,ios,mainstream_action
3822,96,9386,In the Line of Fire,view,,,2024-02-19T00:34:05,android,mainstream_action
3826,96,109439,The Hangover Part III,rating,4.0,,2024-03-05T02:45:02,ios,mainstream_action
3805,96,2330,Taxi,rating,4.0,,2024-03-06T21:56:24,android,mainstream_action
3838,96,147441,Exodus: Gods and Kings,rating,3.0,,2024-03-11T21:20:21,android,mainstream_action
3844,96,1844,Entrapment,view,,,2024-03-29T18:16:41,ios,mainstream_action
3825,96,1035259,The Naked Gun,rating,4.0,,2024-05-26T20:41:35,android,mainstream_action
3808,96,614479,Insidious: The Red Door,rating,4.0,Liked the storyline and characters.,2024-05-29T09:04:56,web,mainstream_action
3827,96,1233575,Black Bag,watchlist,,,2024-06-11T06:39:47,ios,mainstream_action
3817,96,1493,Miss Congeniality,rating,5.0,,2024-06-23T13:47:41,ios,mainstream_action
3848,96,9482,Judge Dredd,rating,4.0,,2024-06-24T12:30:25,ios,mainstream_action
3830,96,1010600,The Strangers: Chapter 1,rating,2.0,,2024-07-03T02:17:41,android,mainstream_action
3831,96,10364,Catch-22,rating,3.0,,2024-07-06T23:58:22,android,mainstream_action
3849,96,440,Aliens vs Predator: Requiem,rating,3.0,,2024-08-06T02:46:02,android,mainstream_action
3802,96,1277988,Caramelo,view,,,2024-08-08T04:50:22,ios,mainstream_action
3806,96,43593,Piranha 3D,rating,2.0,,2024-08-22T15:45:26,ios,mainstream_action
3839,96,11909,Bullet in the Head,rating,5.0,,2024-08-24T20:38:09,web,mainstream_action
3829,96,49013,Cars 2,review,3.0,"Decent, but not memorable.",2024-09-19T19:34:57,web,mainstream_action
3811,96,295830,Attack on Titan,rating,4.0,,2024-09-27T14:54:08,android,mainstream_action
3813,96,9631,The Negotiator,rating,4.0,Liked the storyline and characters.,2024-11-05T15:43:43,android,mainstream_action
3828,96,940551,Migration,watchlist,,,2024-11-09T15:09:28,ios,mainstream_action
3819,96,475,Bonnie and Clyde,rating,5.0,,2025-01-08T14:21:24,android,mainstream_action
3816,96,1608982,From the Ashes: The Pit,rating,2.0,,2025-01-14T10:47:24,android,mainstream_action
3835,96,1265609,War Machine,rating,5.0,Liked the storyline and characters.,2025-01-23T09:39:10,android,mainstream_action
3804,96,2758,Addams Family Values,rating,4.0,Liked the storyline and characters.,2025-01-27T22:31:22,android,mainstream_action
3841,96,575222,Doraemon: Nobita's Chronicle of the Moon Exploration,rating,5.0,,2025-03-14T18:28:32,ios,mainstream_action
3814,96,11622,Blast from the Past,rating,3.0,,2025-03-23T11:29:54,ios,mainstream_action
3810,96,559,Spider-Man 3,rating,3.0,,2025-03-24T05:37:23,android,mainstream_action
3818,96,997317,Kaguya-sama: Love Is War -The First Kiss That Never Ends-,watchlist,,,2025-03-28T15:49:07,ios,mainstream_action
3845,96,381890,The Mermaid,view,,,2025-04-08T23:41:28,ios,mainstream_action
3809,96,505642,Black Panther: Wakanda Forever,rating,2.0,,2025-04-15T14:00:37,android,mainstream_action
3799,96,98008,Attraction,rating,2.0,,2025-04-17T03:04:56,ios,mainstream_action
